name,source_url,image_url,gender,hair_color,hair_style,eye_style,face_shape,expression,skin_tone,beard,body_type,age_vibe,cute_level,cool_level,dark_level,funny_level,power_level,match_tags,match_note
Bartolomeo,https://onepiece.fandom.com/wiki/Bartolomeo,https://static.wikia.nocookie.net/onepiece/images/e/eb/Bartolomeo_Anime_Infobox.png/revision/latest?cb=20221027202808,,,,,,,,,,,,,,,,,
One Piece novel ZORO,https://onepiece.fandom.com/wiki/One_Piece_novel_ZORO,https://static.wikia.nocookie.net/onepiece/images/c/cf/One_Piece_novel_ZORO.png/revision/latest?cb=20260610044544,,,,,,,,,,,,,,,,,
Manjaro,https://onepiece.fandom.com/wiki/Manjaro,https://static.wikia.nocookie.net/onepiece/images/9/9a/Manjaro_Anime_Infobox.png/revision/latest?cb=20130129021007,,,,,,,,,,,,,,,,,
Great Fierce Battle Special! Zoro vs. an All-Star!,https://onepiece.fandom.com/wiki/Great_Fierce_Battle_Special!_Zoro_vs._an_All-Star!,https://static.wikia.nocookie.net/onepiece/images/b/bb/Great_Fierce_Battle_Special%21_Zoro_vs._an_All-Star%21.png/revision/latest?cb=20230514025558,,,,,,,,,,,,,,,,,
Jigoro,https://onepiece.fandom.com/wiki/Jigoro,https://static.wikia.nocookie.net/onepiece/images/0/08/Jigoro_Anime_Infobox.png/revision/latest?cb=20130905023845,,,,,,,,,,,,,,,,,
Zoro and Sanji-senpai Admiring Project! Barto's Secret Room 2!,https://onepiece.fandom.com/wiki/Zoro_and_Sanji-senpai_Admiring_Project!_Barto%27s_Secret_Room_2!,https://static.wikia.nocookie.net/onepiece/images/d/db/Special_Episode_Barto%27s_Secret_Room_2.png/revision/latest?cb=20220528190051,,,,,,,,,,,,,,,,,
Zoro Brain Sanji Brain Diagnosis,https://onepiece.fandom.com/wiki/Zoro_Brain_Sanji_Brain_Diagnosis,https://static.wikia.nocookie.net/onepiece/images/9/9b/Zoro_Brain_Sanji_Brain_Diagnosis.png/revision/latest?cb=20220926013330,,,,,,,,,,,,,,,,,
Eyes of Zoro,https://onepiece.fandom.com/wiki/Eyes_of_Zoro,https://static.wikia.nocookie.net/onepiece/images/8/80/Eyes_of_ZORO.png/revision/latest?cb=20130525195900,,,,,,,,,,,,,,,,,
Cocoa,https://onepiece.fandom.com/wiki/Cocoa,https://static.wikia.nocookie.net/onepiece/images/6/67/Cocoa_Anime_Infobox.png/revision/latest?cb=20130129015814,,,,,,,,,,,,,,,,,
Soran,https://onepiece.fandom.com/wiki/Soran,https://static.wikia.nocookie.net/onepiece/images/2/2a/Soran_Anime_Infobox.png/revision/latest?cb=20130316225136,,,,,,,,,,,,,,,,,
Anime Bonus Corner,https://onepiece.fandom.com/wiki/Anime_Bonus_Corner,https://static.wikia.nocookie.net/onepiece/images/4/4a/Tell_Me%2C_Robin%21_Chopper%27s_I-Wanna-Learn-More-You-Fool%21%21_Hosts.png/revision/latest?cb=20240121184738,,,,,,,,,,,,,,,,,
Chopper (One Piece in Love),https://onepiece.fandom.com/wiki/Chopper_(One_Piece_in_Love),https://static.wikia.nocookie.net/onepiece/images/c/cd/Chopper_%28One_Piece_in_Love%29_Manga_Infobox.png/revision/latest?cb=20250322211230,,,,,,,,,,,,,,,,,
Hito Hito no Mi,https://onepiece.fandom.com/wiki/Hito_Hito_no_Mi,https://static.wikia.nocookie.net/onepiece/images/3/38/Hito_Hito_no_Mi_Infobox.png/revision/latest?cb=20191228120250,,,,,,,,,,,,,,,,,
Chopperman: Go Go! Everyone's Chopper-sensei,https://onepiece.fandom.com/wiki/Chopperman:_Go_Go!_Everyone%27s_Chopper-sensei,https://static.wikia.nocookie.net/onepiece/images/e/ea/Chopperman_Go_Go%21_Everyone%27s_Chopper-sensei.png/revision/latest?cb=20220224193132,,,,,,,,,,,,,,,,,
Chopper's Big Adventure,https://onepiece.fandom.com/wiki/Chopper%27s_Big_Adventure,https://static.wikia.nocookie.net/onepiece/images/d/d8/Chopper%27s_Big_Adventure.png/revision/latest?cb=20181011140941,,,,,,,,,,,,,,,,,
Chopper Man (Straw Hat Theater),https://onepiece.fandom.com/wiki/Chopper_Man_(Straw_Hat_Theater),https://static.wikia.nocookie.net/onepiece/images/1/1e/Chopper_Man_%28Straw_Hat_Theater%29.png/revision/latest?cb=20220225212900,,,,,,,,,,,,,,,,,
Chopper Man Show,https://onepiece.fandom.com/wiki/Chopper_Man_Show,https://static.wikia.nocookie.net/onepiece/images/7/7a/Chopper_Man_Show_Infobox.png/revision/latest?cb=20210225030435,,,,,,,,,,,,,,,,,
One Piece Chopper Premium Figure,https://onepiece.fandom.com/wiki/One_Piece_Chopper_Premium_Figure,https://static.wikia.nocookie.net/onepiece/images/a/a6/Chopper_Premium_Season_Valentine_2012.png/revision/latest?cb=20150828222214,,,,,,,,,,,,,,,,,
Take Off! Chopper Robo,https://onepiece.fandom.com/wiki/Take_Off!_Chopper_Robo,https://static.wikia.nocookie.net/onepiece/images/d/d7/ChopperRobo-box.png/revision/latest?cb=20130126075831,,,,,,,,,,,,,,,,,
Chopperman Go Go! Everyone's Chopper-sensei,https://onepiece.fandom.com/wiki/Chopperman_Go_Go!_Everyone%27s_Chopper-sensei,https://static.wikia.nocookie.net/onepiece/images/e/ea/Chopperman_Go_Go%21_Everyone%27s_Chopper-sensei.png/revision/latest?cb=20220224193132,,,,,,,,,,,,,,,,,
"One Piece Chopper ""Model Pirate"" Figure",https://onepiece.fandom.com/wiki/One_Piece_Chopper_%22Model_Pirate%22_Figure,https://static.wikia.nocookie.net/onepiece/images/6/6b/Chopper_Model_Pirate.png/revision/latest?cb=20150828221905,,,,,,,,,,,,,,,,,
One Piece Big Chopper Figure,https://onepiece.fandom.com/wiki/One_Piece_Big_Chopper_Figure,https://static.wikia.nocookie.net/onepiece/images/2/29/One_Piece_Big_Chopper_Figure.png/revision/latest?cb=20150828223550,,,,,,,,,,,,,,,,,
Chopper XMAS Plush,https://onepiece.fandom.com/wiki/Chopper_XMAS_Plush,https://static.wikia.nocookie.net/onepiece/images/c/c9/Chopper_Plushie.png/revision/latest?cb=20070601161755,,,,,,,,,,,,,,,,,
Luffy and Chopper's Secret Adventure,https://onepiece.fandom.com/wiki/Luffy_and_Chopper%27s_Secret_Adventure,https://static.wikia.nocookie.net/onepiece/images/b/b7/One_Piece_Picture_Book_Cover_10.png/revision/latest?cb=20221003200953,,,,,,,,,,,,,,,,,
Dr. Chopper's Adventure Checkup - Good Friends at a Crossroad -,https://onepiece.fandom.com/wiki/Dr._Chopper%27s_Adventure_Checkup_-_Good_Friends_at_a_Crossroad_-,https://static.wikia.nocookie.net/onepiece/images/f/ff/Dr._Chopper%27s_Adventure_Checkup_-_Good_Friends_at_a_Crossroad_-.png/revision/latest?cb=20250622160628,,,,,,,,,,,,,,,,,
Dr. Chopper's Adventure Checkup - The Ballad of a Father and Daughter -,https://onepiece.fandom.com/wiki/Dr._Chopper%27s_Adventure_Checkup_-_The_Ballad_of_a_Father_and_Daughter_-,https://static.wikia.nocookie.net/onepiece/images/f/fa/Dr._Chopper%27s_Adventure_Checkup_-_The_Ballad_of_a_Father_and_Daughter_-.png/revision/latest?cb=20250511174753,,,,,,,,,,,,,,,,,
Dr. Chopper's Adventure Checkup - The Last Records That a Genius Left Behind -,https://onepiece.fandom.com/wiki/Dr._Chopper%27s_Adventure_Checkup_-_The_Last_Records_That_a_Genius_Left_Behind_-,https://static.wikia.nocookie.net/onepiece/images/9/99/Dr._Chopper%27s_Adventure_Checkup_-_The_Last_Records_That_a_Genius_Left_Behind_-.png/revision/latest?cb=20251123190701,,,,,,,,,,,,,,,,,
Dr. Chopper's Adventure Checkup - Traitors' Masquerade -,https://onepiece.fandom.com/wiki/Dr._Chopper%27s_Adventure_Checkup_-_Traitors%27_Masquerade_-,https://static.wikia.nocookie.net/onepiece/images/2/2a/Dr._Chopper%27s_Adventure_Checkup_-_Traitors%27_Masquerade_-.png/revision/latest?cb=20251012185652,,,,,,,,,,,,,,,,,
Dr. Chopper's Adventure Checkup - The Proud Dream of the Giants -,https://onepiece.fandom.com/wiki/Dr._Chopper%27s_Adventure_Checkup_-_The_Proud_Dream_of_the_Giants_-,https://static.wikia.nocookie.net/onepiece/images/1/11/Dr._Chopper%27s_Adventure_Checkup_-_The_Proud_Dream_of_the_Giants_-.png/revision/latest?cb=20250831205126,,,,,,,,,,,,,,,,,
Nora Gitsune,https://onepiece.fandom.com/wiki/Nora_Gitsune,https://static.wikia.nocookie.net/onepiece/images/3/3b/Nora_Gitsune_Anime_Infobox.png/revision/latest?cb=20230830204212,,,,,,,,,,,,,,,,,
One Piece Chopper Display Figure,https://onepiece.fandom.com/wiki/One_Piece_Chopper_Display_Figure,https://static.wikia.nocookie.net/onepiece/images/3/3e/Chopper_Display_Figures.png/revision/latest?cb=20150828221448,,,,,,,,,,,,,,,,,
Watchdog Unit of the Law,https://onepiece.fandom.com/wiki/Watchdog_Unit_of_the_Law,https://static.wikia.nocookie.net/onepiece/images/5/54/Watchdog_Unit_of_the_Law_Infobox.png/revision/latest?cb=20240624222448,,,,,,,,,,,,,,,,,
One Piece novel Law,https://onepiece.fandom.com/wiki/One_Piece_novel_Law,https://static.wikia.nocookie.net/onepiece/images/1/15/One_Piece_novel_Law.png/revision/latest?cb=20200223205017,,,,,,,,,,,,,,,,,
One Piece novel Law: The Hour of Kikoku,https://onepiece.fandom.com/wiki/One_Piece_novel_Law:_The_Hour_of_Kikoku,https://static.wikia.nocookie.net/onepiece/images/1/12/One_Piece_novel_Law_The_Hour_of_Kikoku_Chapter_1.png/revision/latest?cb=20241127095138,,,,,,,,,,,,,,,,,
Green Bit,https://onepiece.fandom.com/wiki/Green_Bit,https://static.wikia.nocookie.net/onepiece/images/a/a6/Green_Bit_Infobox.png/revision/latest?cb=20220114171030,,,,,,,,,,,,,,,,,
One Piece novel A,https://onepiece.fandom.com/wiki/One_Piece_novel_A,https://static.wikia.nocookie.net/onepiece/images/a/a2/One_Piece_novel_A_vol._1.png/revision/latest?cb=20180608232804,,,,,,,,,,,,,,,,,
Masked Deuce,https://onepiece.fandom.com/wiki/Masked_Deuce,https://static.wikia.nocookie.net/onepiece/images/a/a2/Masked_Deuce_Anime_Infobox.png/revision/latest?cb=20220306055722,,,,,,,,,,,,,,,,,
Isuka,https://onepiece.fandom.com/wiki/Isuka,https://static.wikia.nocookie.net/onepiece/images/4/41/Isuka_Manga_Infobox.png/revision/latest?cb=20180305101925,,,,,,,,,,,,,,,,,
Sixis,https://onepiece.fandom.com/wiki/Sixis,https://static.wikia.nocookie.net/onepiece/images/5/57/Sixis_Infobox.png/revision/latest?cb=20211220170824,,,,,,,,,,,,,,,,,
Robelle,https://onepiece.fandom.com/wiki/Robelle,https://static.wikia.nocookie.net/onepiece/images/b/b7/Robelle_Infobox.png/revision/latest?cb=20130119045902,,,,,,,,,,,,,,,,,
Sabo,https://onepiece.fandom.com/wiki/Sabo,https://static.wikia.nocookie.net/onepiece/images/c/c2/Sabo_Anime_Infobox.png/revision/latest?cb=20230804035141,,,,,,,,,,,,,,,,,
Outlook III,https://onepiece.fandom.com/wiki/Outlook_III,https://static.wikia.nocookie.net/onepiece/images/7/72/Outlook_III_Anime_Infobox.png/revision/latest?cb=20150826183517,,,,,,,,,,,,,,,,,
Didit,https://onepiece.fandom.com/wiki/Didit,https://static.wikia.nocookie.net/onepiece/images/7/79/Didit_Anime_Infobox.png/revision/latest?cb=20190703220715,,,,,,,,,,,,,,,,,
Ryusoken,https://onepiece.fandom.com/wiki/Ryusoken,https://static.wikia.nocookie.net/onepiece/images/f/fb/Ryusoken_Infobox.png/revision/latest?cb=20150405225547,,,,,,,,,,,,,,,,,
Sterry,https://onepiece.fandom.com/wiki/Sterry,https://static.wikia.nocookie.net/onepiece/images/3/34/Sterry_Anime_Infobox.png/revision/latest?cb=20230112045914,,,,,,,,,,,,,,,,,
Jalmack,https://onepiece.fandom.com/wiki/Jalmack,https://static.wikia.nocookie.net/onepiece/images/6/65/Jalmack_Anime_Infobox.png/revision/latest?cb=20231111013331,,,,,,,,,,,,,,,,,
Bosao,https://onepiece.fandom.com/wiki/Bosao,https://static.wikia.nocookie.net/onepiece/images/d/d5/NoPicAvailable.png/revision/latest?cb=20210110135101,,,,,,,,,,,,,,,,,
Die-Cut Sleeping Pillows,https://onepiece.fandom.com/wiki/Die-Cut_Sleeping_Pillows,https://static.wikia.nocookie.net/onepiece/images/3/3b/One_Piece_Die-Cut_Sleeping_Pillow_Luffy.png/revision/latest?cb=20220626145759,,,,,,,,,,,,,,,,,
Light and Darkness,https://onepiece.fandom.com/wiki/Light_and_Darkness,https://static.wikia.nocookie.net/onepiece/images/e/ed/Light_and_Darkness.png/revision/latest?cb=20221004021911,,,,,,,,,,,,,,,,,
